document,sentence
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Payqa chiri  suyupim llapan kuyasqa hañachukunawan kuska kawsanku,  paykunam anaqmanta pipas asuykuqta qawarimuchkanku,  riqsisq runaqa kusikuywanmi qaparispa rimakuykunku:  – ¡Haylli apu waqaychaq qinti, kuntur…!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynapi  kikin apupas pim kanaykita, ima sunquwan risqaykitapas  watukusunkiña."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chay apamusqa chiri wayrataqa runa kayniypi yuyaniraqmi,  Wamanrasu Apu urqutaqa manam qunqayta atinichu, imaynam  sumaqllaña kasqanmanta hinaspa  ancha yupaychakuywan asuykuna  kasqanta, imaynam Wankawillka llaqtapa  unanchaqnin kasqanpi, chaytaqa machu  taytayqa niwarqañam: – Paytaqa ancha  yupaychakuspa kuyanam,  payqa  amachay kamachiyniyuq taytam,  sutinpas iskay simimantam tuqyan “waman” pawaq qinti; “rasu”  ritiyuq urqu nisqanmi."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Kunanqa machu kayniypiña hayllankunapi purisqayta  yuyarispay llakiwan qawarini, imaynam runapa mana allin  rurasqankuna, ritinkunapas chullurispan manaña ñawpaqhina  allintañachu wamantaqa pachachin."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Manchariymanta willakuykuna Manchariymanta willakuykuna  Ñiqi Mana siwulla miku layqa Chunka churi  wawayuq ayllupi  kaqmantam, huk  kaqnin sullkayku Qasintu  sutiyuq, kay pachapi  kaq mana riqsisqawan  tinkuq yuyayniyuq  karqa, chaymi  tayta mamaykuqa  uñanmanta pacha  layqa kananpaq unanchakurqaku, paymanmi llapan pakasqa  yachaykunata yachachiqku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chay warmam mana sasallawan  llapan yachachisqankuta mirachikuq.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Paymi watuna kuchupi  kaq apukunawan rimanakuq, paymi imapas pakasqakunata  qawarichimuq, paymi chinkachikuqkunapa uywankutapas kukapa  willakuyninwan umuq, utaq tumpa sasaña kaptin sarapi qawaq,  musquyninwanpas mana sasallawanmi imatapas chuyanchaq,  chaymi chay yachayninwan tayta mamayku allin qullqita, imatapas  tariqku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Runakunapas yachayninta riqsispanku, maqtilluchataqa  anchata yupaychaspa kuyaqku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Kayna kananpaqmi mikuytapas  yachasqallata mikuchiqku, pisi llami kachiyuqllata, mana  ahusniyuqta, mana siwullayuqta, huk imay mana kaqniyuqkunata,  chayqa mana yachaynin, atiynin chinkananpaq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ñuqaykuqa karullamantahinam qawaq kaniku, ichaqa  pukllay siki kasqayku rayku, imakunapipas pantachiypi riq kaniku,  piñakuyninpi asipayanayku rayku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Huk kaqninpim, imantapas  mana tarinanpaqhina pakarapuq kaniku, chaywanpas  manam llumpaytachu piñakuq, asiy uyantinmi, makin uyanman  tuqayta qucharachispa huknin makinwan chirapachispan,  may pawasqanman qawaq, chaynallam maypi kasqanta  musyaq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Huk pacham wawqi pura rimanakuspayku, qayakunan  qaqaman rinanta yacharquspayku, ñawparurqaniku,  qayakuchkaptin qaqa qipanmanta turyamunaykupaq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaypim  churakuyninta apuman haywarispan, qayakuyta qallarirqa: – Apu Wamani taytallay, kay kuyakuyniykuta chaskiwaspaykiku  tapukusqaykuta kutichiwayku – nispan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Kuraq wawqiykuñataq  qaqchullataña qanqa niraqta rimaspa –Imallamanmi  anchuykamuwanki yaw ñuti pukuchu maqtillu?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Mana kamisqanta hapispam – Chinkachikuqmi kallaniku chaymi  yuyaynikimanta suyaniku – nispa manukuyninta mañakun.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"–  Imallatataq apamuwarqanki, mana kamaqniy kaptinqa kasqan  kutirikuy…– nispan kutichin."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Tumpa mancharisqa uña layqaqa  – Imallatawantaq munawaq taytay Wamani?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chinkachikuq Timuchapa pasña churintam munani – nispan  llulla qaqaqa rimarin.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Uyanpas humpisqallaña – ¿Imaynanpitaq  chaytaqa  mañawanki taytallay?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Manachu kukapi  unanchawasqaykita  churapurqayki?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hukninñataq:  –Yaw machu lapi  maqtillu ñuqatapas  warminayawanmi, chaynaqa paqarin Wanas Pampa  wayqupim qalalla suyawanan, mana chayqa manam  watukusqaykimanta imatapas willasqaykichu – nispan    tukurqun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynam layqa warmaqa chinkachikuq  Timuchantin mancharisqallaña anchurikunku, mana imatapas  rurayta atispanku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ñuqaykuqa qiparqaniku pakakuspayku,  chaynapim upallalla kasqaykumanta lluqsimuchkaptiyku, qaqa  ukunmanta hukta hatun tuqyay uyarikurqun hinaspa qaqaqa  rimariyta qallarikurqun – ¡¿pikunataq chay mana atiyniyta  yupaychakuspa kuyakuq warmayta pantayman pusarqa?!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispan hatunmanta qaparirqamun,  ñuqaykuñataq mancharikuymanta manaña kawsaqhina,  mana kallpayuq rikurirquniku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayñam kuraq wawqiyku  kaynata riman –¡pampachaykullawayku hatun Willka Wamani  taytallayku, antaykiru sunquwanmi sullkaykuta turyanaykupaq  karqaniku, paymi hatun tukuspan  muchuypihina wasiykupi tarichiwanku,  manam huchaykumanta  yuyaychakusqanikuchu,  kunanmantachiki qampi  iñiyniykupas ancha kanqa!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"–¡Mana  riqsikuq maqtakuna, ¿manachum chay llamkasqanwan  wasipaq qullqi apamusqanta yachankichik?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"–kunanmantaqa yanqataq  hichpallaymanpas asuykamuwaqchik, chaynapiqa wañuytam  tarinkichik…, ¡kutispaykichik pampachasunaykichikpaq  mañakunkichik, mana chayqa suchuyarqunkichikmi!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinaspam yapaykamun –tapukamusqanmantaqa,  Willka Qucha wayqupim qinchasqata uywankunata tarinqa,  ichaqa chayllam rinanku, achikyaytam hukwarqachinmanku,  qamkunapas riysinkichikmi, tawam suwakunam chaypi  samakuchkanku– nispam kamachiwanku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Sullkayku warmaqa manam karutaraqchu risqa,  yuyaymanakuspanmi, Timuchantin saywa muqupi samasqaku,    chaypim akuspanku yapamanta kukanta chaqchuspan  qawasqa, chaypim qawarquwasqaku, chayrayku piñasqallaña  wañuchiwanankupaq umanchakuchkasqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynapim  ñuqayku kasqanman chayarquniku, karullamantam  qunqurikuspayku waqapakustin qayakuniku: – ¡Wawqichallay,  pampachaykullawayku, tayta Wamanipa sutinpi, qammanmi  quchallikurquniku, llullamanhina pantachispayku, ichaqa tayta  Wamanim wañuypaqhina huchaykumanta muchuchiwarqaku,  mana pampachawaptiykikuqa, suchuyarusaqkus –  nispayku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Warmaqa – yacharquykichikñam, ichaqa kay  chinkachikuqpa mañakusqantam chinkarqachikichik, chayqa  mana pampachanañam, ¡asuriwaychik!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Kuraq  wawqiykuqa: – manam chinkanchu astawanmi kikin tayta  Wamani mañakusqaykimanta kaynata willamunaykupaq  niwarqaku, tayta Timupa uywankunaqa Willka Quchapim  qincharayachkan, tawa suwakunam chaypi samakuchkanku,  achikyaytas huk llaqtaman  aparqunmanku,  ichaqa kuskanchik lliw  rinanchipaqmi kunawarqaku,  chay chinkasqata  hapirqamunanchikpaq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Tumpachamanta  yuyaychakuspa sullkaykuqa  sunqunta tiyachispan riman: – ¡Amam kunanmantaqa  turyawankichikchu, mana chayqa wañuytam tarinkichik!,  wawqiykuna kasqallaykichikmi qispichisunkichik, mana chayqa  wañusqañach kawaqchik, chaynaqa hakuchik riysiwayku, chay  suwakunata hapirqamusun –  nispam sumaqta anyawaspanku  pampachawanku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Wamanipa nisqanmanhinam uywakunata  tarirquniku, suwakunatapas puñuchkaqta hapirquspayku    watasqata llaqta kamachikuqwan wichqarqachiniku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chaymantam layqaykutaqa manaña llumpaytaqa turyaqñachu  kaq kaniku.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ichaqa warma kasqaykupi chay manchakuyqa waspiqlla  karqa, huk punchawmi, karu aylluman taytaypiwan rirqaku,  chay punchaw achikyayta turiy Susana mikuyta kusachkarqa,  ñuqañataq mana qawachkaptin yanukusqanman siwullata  kamaykurqani, kutimuspanku paykunaqa hichpataña  ichimuchkasqaku, chaypim warmaqa taytanta: –  Qustinuchaykim mikunayman siwullata kunallan kamaykun –  nin."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispan, tapuspan kutichin: – manam  llullachu Susanacha mana qawanankamam chayta rurachkan,  mapas chayaspa rikunki, chaynallam imapiñapas turyaypa  turyawanku – nispa waqapakun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Taytayqa: – ¡kunanmi  ichaqa supay qarantapas  llustirqusaq!
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynam  chayarqamuspanku, taytayqa  mikuyta qaywirispan siwullataqa  tarirqun, chay pacham  llapaykuta kanchaman  qayamuwanku hinaspam  anyawanku: – Ñam yachaniña kay churiy imaymana  turyasqaykichikta, ichaqa kunanqa amirquspaymi chaykunata  tukuchisaq – nispanmi siqulluta hapispan sapakamata  makipurawarqaku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynapim pukllay siki kasqayku tukurqa,  astawan manchakuywan yupaychakuspa sullkaykupa  yanapaqninña karqaniku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Pawaq tampa uma Sallqapi purinaykupaqmi kuraq aylluyku chikikunamanta  amachakunaykupaq yachachiwaqku, sapa rimanakuypim  imamantapas allin  purina kasqanta  kunawaqku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynam  kay willakuyta  uyarirqani; taytaysi  maqta kasqallanpiraq  Suqya Kanchapi  hatusniykumanta  tutachaña  ichimuchkarqa,  tutapi rampi killa  akchiwan Kichka  Wayqumanña chayakuchkarqa, qunqaymantas sallqa wayra  hukmanta pukuykarqamun, chirita manchaspan tumpata  mancharikurqun, karuchata qawaykuptinsi huk pawastin muyuq  llantutahina qawarqusqa, sayarispansi ñawinkunata pichakuqhina  qawarayan, chay samayqa kiswar sachakunamansi laqakuq,  chayna pawaspan maqta kasqanman anchuykamuchkarqaña,  qunqaymantas taytayqa ñanpa hawanman ichirqun,  ichiyta tukuchkaptillansi  chay muyuq llantuqa ñan  chawpinta wayralla pawaspa  hanayninman laqakurqun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ñawinpas pinkirayasqas ima  kasqanta qawarqusqa, chayqa  millay qaru uyayuq warmipa  umanhina kasqa, manchanas  saqsa tampa chukchayuq  rikukusqa, chaynas huk iskaytawan wichayman laqakun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Maqtallaqa mancharikuymanta manas ima ruraytapas atinchu.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chaynas chay pawaq umaqa uraymanñataq kasqanman hina  pawamuchkasqa.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynapi maman willakusqanta yuyarikusqa,  “pawaq umataqa tankar kichkawanmi manchachinchik”  nisqanta, muyuriqnintas qawarin hinaspa uku wayqupi kaq mallki  tankarta qawarqun, chaymansi pawaykuspan kallpan, tankarta  laptaykuspan makintapas tiparqachikun, ichaqa anchallam  karqa manchakuyninqa, manaña nanaytapas musyaspan,  tankar kichkapa mallkinta pakispan  pallarqun, muyurinanpaqqa  chay pawaq umaqa yaqa  hawanpiña kachkasqa, ñawinta  qimchikuykuspas tankarwan  umataqa uyanpi waqtarqun,  chay saqsa umaqa tankarpis  chukchanwan arwikurqun,  ayqikuyta munaspanpas aswan kichka kallmanpi laqakurqun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Maqtaqa mancharisqapas manas kachaykunchu, chaypi  willakuy uyarisqanta yuyarispan “tankarwan arwikusqanta  qawaspa manam kacharinachu, kikin kachaykunata  mañakunankama”, anaqtam manchachikunqa, kachaykunayki  rayku chikitam munachisunki, anyasunki, kamisunki,  chaywanpas manam kachaykunachu; pisiparquspa waqastin  llampulla rimanankama."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayñam sutinta tapunayki, maypi  tiyasqanta, ima rurasqanta, ima rayku qatisusqaykimanta,  mana qatisunaykipaq manchachinaykim –kamachikuqman;  aparqusqayki nispayki – chayñam chiqapta rimanqa,  mana imapas rurasunaykipaq, llapa ima tapusqaykitam  kutichisunki."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Maqtaqa kallpachakuspas tukuy ima rurasqanta  suyan, nisqanhinas pisiparquspanña ayqiykachanñachu  hinaspa llampullataña rimariyta qallarin: – taytallay amaña  intullawayñachu, chukchallayta kacharillaway, manañam  kaykunapi mancharichisaykiñachu – nispan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Maqtaqa tapukuytas  qallarin: – ¿pitaq qamqa kanki?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Imaruraqtaq kanki?, chaysi umaqa kutichin: – ñuqaqa    mama Santusam kani, Ira Patapim wasiy kachkan, layqam kani,  saqrawan kuskam llamkani, qunqaymantam kayna rikurispay  chunniqkunapi purini, mana kallpayuq manchatiku runakunapa,  ñawinkuna, qallun, sunqun altarqunaypaq, wakintaqa millpuq  tuqumanmi kachaykuni, chaynapim runakuna chinkaylla  chinkanku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Kachaykullawayña papay astawanmi chanin quri,  qullqita qusqayki – nispan  mañakun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Maqtaqa  kayta uyarispas sunqunpi  apuyarquyta munaspan  kusirikun, ichaqa  mamanpa willakusqanta  yapamanta yuyarin  “sichum imapas chaninta  munachisuptikiqa,  manam chaskinkichu,  chaywanqa almaykitam rantikurqunkiman, astawanmi chaypiqa  llullata rimachkan”, chayta qawaspas – ¡manam imaykitapas  munanichu!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispan nin – aswanqa qasi purikunallaytam munani,  amataq qatiwanaykitapas munanitaqchu – nispa yapaykun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Pawaq umaqa chayraqsi waqaspan rimarin – manam papay  qatillasqaykichu, manataq haykapipas imanasqaykichu  aswanchiki, imakunamantapas kunanmantaqa waqaychasqayki,  kawsakuyniymanta manukusqachiki kallasaq – nispan mañakun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynaspam maqtaqa kachaykunanpaqña karqa, chayñapi  yapamanta imam yachachisqankuta yuyarin “saqsa umataqa  huk mana sachayuq pampakamam pusanki, chaypiña  chukchankunata tumpata paskanki, ñawin wichqananpaq  kunanki, chayna kanankama tankarta aptarikuspayki kallpaylla  ripukunayki, mana sachakuna kaptinqa manañam kallpan  kanchu, sallqa sachakunam kallpan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynaspansi maqtaqa  wayrallaña, wasinkama ripukamun, qawarinanpaqa, chay umaqa  yaqa pampa hawallantas muyuspan sasawan wasin kasqanman  richkasqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Wasinman chayarquspañas manchariynintapas  chukchuspan tanirqachin  hinaspa tayta mamankunaman    chay ima kasqanta willakun.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Kaynatam taytay ayllunkunaman  willawarqaku, ñuqapas qamkunapaq  mirachimuni, kayna kaptin imaynam  amanchakuyta yachanaykichik  rayku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Alma chimpachiy Manaraqmi maqta kayman chayarqaniraqchu,  mallquchallaraq, mama taytaykupa makillanpi karqaniku,  ima niwasqankutapas chayllam rurallaq kaniku, huk pacham  taytaypa kuraq wawqin churintawan kamachiwarqaku  Chaqllawasi qatusniykumanta kawallukunata apamunaykupaq:   – Paqarinmi Chaqllawasita  rinkichik, allillamantam  wayqunta purinkichik, ¡amam  machakunkichikchu!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Manam  imapas kanchu, Yana Pilatapim  Sikra mayuta chimpankichik,  chaypiqa yakuqa chanka  imakamallam chayasunkichik,  ichaqa sumaqllam yakuman  yaykunkichik, rumikunam ancha  lluchka kanku, pachaykichikta  qipikuspam rinkichik,  chaypas hapinakusqalla  ichinkichik."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Qarwa Rumipim  tayta Kunsi Yawripa  wasinman chayaspaykichik  waskata mañakunkichik, paytaqmi willasunkichik mayniqpim  kawallukuna kasqanta – nispa kamachiwanku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Ñuqaykuqa  chukchuspa ari nispayku qari tukuniku.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Wayqun ñanqa hukniraq  manchakuypaqmi chay pachakunapi kaq, purichkaspam    qarqarya qaparkachasqanta  uyarikuq, huk patapiqa tukupas  waqamuq, utaq chusiqpas  pak...pak…pak nispan chikita  willakuspan waqaq, mayupa  qaparisqanwan manam  ancha rimasqaykitapas  uyarikuqchu kanki, chay  rayku taytachakunata  pitukuykuspa, wayqumanta lluqsinaykukama anchunpalla  purirqaniku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Quchaqman chayarquspaqa manañam ancha  manchakuypaqñachu ñanqa kaq, mayullam rimastin puriq,  chaymantaqa Yana Pilatamanña."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chay Yana Pilataqa  mastarisqa aquyuqmi karqa, chaynintam yakuqa mana  llumpay ukuchu karqa, manam chakapas karqachu, yakuman  yaykuspam chimpana kaq, chaypaqmi siquta, warata  chustikuspa, llikllapi qipikuspa purina kaq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynam chay mayu  pataman chayaspayku tutayaqpi pachaykuta chustikuspa  karqaniku, qunqaymantam wichay hamuq mayuta qawariptiyqa  huk antalla yuraq pachayuqtahina wayrallapi puriqta rikurquni,  mancharikunim, chukchaymi sayarirqun, runa kayniypas  sampayarquspan mana ima ruraytapas tarinichu, manam  rimariytapas atinichu, ichaqa chayqa asuykamuwan, puriq  masiyqa mana imatapas musyanchu hawkalla payqa mayu  chimpananpaq allichakuchkarqa, chaypim chay wayrallata  allinta qawarquni, runam kasqa, chayñataq ukuymanhina  rimarirquwan: – Warmacha yanapakuynikita mañakusqayki, kay  mayuta chimpaysiway, manam sapallayqa atinichu – nispan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ñuqaqa umallayta aywityani manam nispay, musuqmanta  ukullaypi uyarikuni: – ama hinachu kay warmacha manam  yanqallapaqchu, chanintaqa qupusqaykim, chimpanaymi  yachakun, wakpim huk runa yanqa nanaywan manaña  kanñachu – nispan hikutawan…   Chayna kachkaptiymi puriq masiy: –haku  wawqicha punchawyarqusunmi –  nispan  yakuman chutawan, chay hinallapim chay anta  runaqa wasayman lluqakarqamun, chaywan  yaqalla wichiykuni, ichaqa wawqiyqa manataq  musyanpaschu, ñuqañataq wiqi ñawintin  sasata ichimuchkarqani, llasaytaqa manam llasawanchu,  ichaqa runa kayniymi mana kallpayuqhina richkan, chaynam  huknin mayu patanman chayaspayku, yakumanta lluqsiniku,  chay runa wayraqa hawaymanta usukurqun hinaspam: –  warma anchatam pay nikullayki, siqanayki Paklla Patapim huk  pukru rumi kachkan, chay ukunpim yanapakuynikipa chanin  kachkan, mana manchakuspam uqarispayki qipikunki, chaymi  mikunaykipaq, kunan ichaqa ripukullasaq– nispan qayllaymanta  chinkarqun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Puriq masiyqa aya uyayuqta qawarquwaspan  tapuwan: – ¿imawantaq mancharikurqunki?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"–nispan, ñuqañataq: – almatam qawarquni,  chayñataq chimpachiway niwarqa, chimpachkaptiyñataq  wasayman qispirquspan mayuta chimpachikuwan, chaymi  yaqalla wichiykurqani – nini."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Payqa asipayawaspan mana  iñiwanchu: –¡yanqaña kayqa muspaypiña purichkan!
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"¡huktaña chaywanqa pisturquy!, ¿ima raykutaq mana  willawarqankichuqa?, manataq ima rimasqaykitapas tarinichu,  tiyachkaqllata qawariyki…–nispan asipayawan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ñuqañataq:  – manchakuywanmi qaparikuni ichaqa mana tuqyachinichu,  kallpayta munani manataq ichinaypaq kallpay karqachu,  ichaqa manam yanqapaqchu chay rurasqay, chimpachisqay  chaninsi Paklla Patapi kachkan, haku  rispanchik qawarqamusun, chaypichiki  chiqap kasqantapas yachasun,  ichapas muspaynillay kanman–  nispa amachakuni."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Wawqiyqa  purinallaykupi Pakllapata kasqanta    qawaykuspan: – hakuchikña qawayllaqa qawasunchiki, ichaqa  manam maskasunchu, sichus chiqap kanqa nisqallanpichiki  kanqa – nispan wichay puriyta qallarin, ñuqapas qipantam  ichini."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Pakllapataman chayarquspaykum chay rumi nisqanta  tarirqaniku, muyuyninta qawariptiykum ñan qipachanpi  huk away wayqa kasqa, chaytam kichaniku, chaypi achka  mikuna miskikuna kasqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayta qawaspanmi wawqiypa  runa kaynin yaqalla tukurqunpas, manchariytam tarin hinaspa  ñuqañataq yuyarini alma ima niwasqanta: – almaqa niwarqa  amam mancharinkichu, chay wayqapi kaqtam qipikuspayki  apakunki, chayqa chimpachiwasqaykipa chaninmi – nispa  nini."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayraq samaytapas tarirqun  hinaspam qipikuspayku Qarwa  Ruminman kawallukuna michiqpa  wasinman chayarqaniku, chaypi  taytakuqa asuykuptiyku anyawanku:  –¿kay pachachu hamunaykichik?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Qillakuna ¿manachu wayralla  purimunaykichik karqa?, yaqañam intipas qispirqamunqaña,  kawallukunataqa tariwaqchikñachu, ¡kay waskakuna!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Machu  Lusirutam ñawpata hapinkichik, sichus pay ayqikuptinqa  wakinqa wayrallam chinkaypa qipanta ripunqaku, ¡utqayman  Chaqlla Wasita riychik!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"chaypim qinchay qipapi puñuchkanku,  wayrapa rinan qipantam mana musyachikuspalla rinkichik –  nispan kachaykuwanku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaqlla Wasiqa tumpa karucharaqmi  karqa Silla Qasa hawanpiña achikyayta tariniku, chaymantaqa  wayra pukumusqanta musyaspa qipallanta uywakuna mana  musyawanankupaq qatirqaniku, kanchaman chayaspam  Lusiruchata waskawan hapirquniku, pay sayaptinqa wakinqa  hawkallam sayan hinaspayku iskay chunka kawalluta rakiniku,  chaypiqa karqa yaqa pichqa chunka uywakuna chinantin  uñantinkuna."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayraqmi inti qispirqamuptin tiyaykuspayku  samaykuniku, almapa chanin quwasqankuta mikuspa,  tukurquspa, llaqtaman kutirimuniku, ichaqa hawan ñantañam    rinayku karqa chaypi  Qarwa Rumiman  uraykuniku, pallqa  ñanman chayaspa  huk achka runayuq  wasi qayllanta  puriniku hinaspa  chaypi qawariptiyqa,  wañusqa runata  akchikuchkasqaku,  chaypim  uyarikuni: –achka  punchawñan mana wañuyta tarispan muchuypi karqa, kunanqa  samakuchkanñachiki – niqta, ñuqañataq tapukuni – ¿pitaq chay  wañukuq runaqa?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Huk mamaku niwan Waman Sunqu  Willkasmi sutin karqa warma – niwaspan wasiman yaykukun.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Runa mikuq Aylluypi tawa wawqiykunamanta sullkanraqmi kani,  tutakunapim taytay machuqa sallqa urqukunapi puriq karqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynam anta killayuq punchaw tutayachkaptin qatinaypaq  kunawarqa, upay sunqullam qipanta qatini, karutañam  tutayaqpi ñanninta purirqaniku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chiripi, wayrapa pukuy  waqasqanwan  kuskanchakusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Sapa kutim ñankunapi  samaptiyku machuqa  sinqanwan wayrata  muskiykachaq.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Wiksanpi  chunchulkunapas  sinchitam qaparimuq  yarqasqa kasqanta  qawachikuspan.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Amirquyta qallarispanmi qunqaymanta machuqa kaynata  rimariwan: –mana pitapas tarispanchikqa qamtañachiki  mikurqusqayki, chaynaqa, pitukuspayki apukunata mikuy  apachimunanpaq mañakuy."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Warma kasqaypi  mancharisqallañam, sunquyta  intuykachispay apukunata kaynata mañakuni: – apu yaya  Pukara, Apu Rasuwillka, Apu Wamanrasu, Mama pacha, Mama  quchakuna, kuyakuynikichikmantam suyani, pipas maypas  ñanpi pantasqata hichpaykachimuychik, kay machum,  mana mikuynin tarisqanrayku mikurquwayta munachkan,  utaqayman pipas rikurimunanta munaykuy, manaraqmi allinchu  mikunapaqpas kani, tullu tullu, saqlallaraq kani, manachiki  saksaypaqpas kanichu…– nispa mañakuni hinaspam huktawan  apukunaman tukuy sunquymanta rimarini– tayta mamallaykuna  kaymanta kutirispachiki munasqaykichik anqusuta sumaqta  churapusqaykichik– nispa tukuykuni."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Manaraqpas tukuykuchkaptiymi, machuqa wañullata  qaparin – ¡maqtillu utqayman pakakuy, sinqaymi runapa  asnayninta tarirqun, alliraqchiki kawsanaykipa rantin  chayarqamun– niwan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chaynam qaqapa pukru kikllunman  ñitikurquni.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaymantam machupa rurasqanta qawani,  wayqanmantam qirupi churasqata quntihina kutasqata  yuraq akuta makinwan altarqun, chaytam rimapakuspan  wakman kayman pukuparqun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Manaraqmi pipas hamuqtaqa  qawarqanichu, machullam atuq kaqlla, umanta aywirispan,  ñawinpas rawrasqa qawachkarqa."
