document,sentence
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Ñawinchayta tukurquspa kay tapukuykunata qillqanaykipi kutichinki.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Mana riqsisqa simikunata tarispa qillqanaykipi churanki, chaytataq simi  qullqapi maskhanki, mana hinataq yachachiqniykita tapuriy."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Mana riqsisqa simi Chay simip niynin .
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imanaptinsi qhichwa llaqtap iñiy aswan allin kanman?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Mayqan iñiymi allin kawsayman churawanchik?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Pikunam qhichwa iñiyninchikta chinkachiyta munarqanku?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Pitaq chay k’intukunatari huqarin?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Qamri, ¿chay k’intu churaqkunata riqsinkichu?"
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Mayqan hunt’asqa rimaymi ñawpaqta qillqapi hamurqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Imamantapas pisikunchik chayqa, chhalata ruranchik."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Aswanpas, iñiyninchik chinkachiyta mana atinkuchu."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Ñuqanchikqa Pacha Mamanchikmanta mancharikuspa tiyanchik,  paypa wawanmi kanchik."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Chay iñiykuna Apunchikkunataqa mana yuyarinkuchu.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Pim qhichwa iñiy chinkachinapaq kamachikurqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imanaptin español runakuna iñiyninchikta chinkachiyta munarqanku?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imaynataq español runakunap iñiynin karqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Iskay kaq ñawinchana  Griego runakunap iñiyninta riqsiykunki Manaraq ñawinchachkaspa qillqap umanta ñawinchay, chaymanta  tapukuykunata kutichiy."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Qillqap chawpi yuyayninta tarispa qillqanaykipi qillqanki.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Mana riqsisqa simikunata simi qullqapi maskharinki, hinaspa qillqana  mayt’upi chaytaqa ima niyninta qillqanki; mana chayqa yachachiqta  tapurinki."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Ñawinchayta tukuspa, chay qillqamanta huk pisi yuyayta qillqana  mayt’uykipi qillqanki."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Grecia suyupi achkha  yayakuna Griego runakunaqa achkha yayapi iñirqanku.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Chay Yayakunaqa  runakunahinam karqan, ima rurayninkupas runaptahina  karqan, ichaqa manam runahinachu machuyarqanku, manataq  qullqimantapas pisikurqankuchu, manam unqurqankuchu,  manataq wañurqankuchu."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Chay yayakunaqa ancha kallpasapam  karqanku, runaqa manam chayhina kallpayuqqa hayk’aqpas  kanmanchu."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Yayakuna runakunawanqa mayninpiqa tuparqanku.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Chay  yayakunaqa Olimpo sutichasqa urqupi tiyarqanku, chaymanta  iñina wasikunapi haywariykunata ruranku, uywa ñak’anakunata  ima."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Sapanka llaqta yayayuq karqan, ichaqa llapankumanta  aswan kuraqqa Zeusmi karqan."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Chay Zeus yaya yuyariypiqa sapa tawa watamantakama oráculo  nisqanta, yayakunaqa runakunap ima mañakuynintapas  kutichiqku, mana hinataqsi tayta kurakuna runakunaman  taripachiqku."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Griego runakunaqa oráculo watuqkunaman  puririspaqa allintam kawsarqanku, ichaqa allinta imatapas  yuyaychaspanku allin kawsanankupaq mañarikurqanku."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Mayqan yayataq yayakunap kuraqninmi karqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Ima haywakuykunatataq griego yayakunari chaskirqanku?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imamanhinataq griego yayakuna rikch’akurqanri?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imanaptin sapanka llaqta yayayuq karqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imapaqtaq griego runakuna watukuqman purirqanku?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imaraykutaq griego runakunari achkha yayapi iñirqanku?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Chiqaqtachu iñiyninkumanhina ima rurayninkupas hunt’akurqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Qampaqri, ¿chay iñiykunari allinchu kanman icha manachu?"
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Griego runakunari, ¿imapaqtaq allinta iñiyninkupi yuyaychakurqanku?"
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Griego runakunari,¿ñuqanchikhina runakunachu kanman karqan?"
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Ima ruraykunapipas griego runakuna haywakunkumanchu karqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Imaraykutaq may maypiqa yayakuna runawan tupankuman karqan?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Qhichwa kawsaypi iñiytawan Grecia suyupi iñiytawan chaninchasun.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Griego runakunap iñiynin Qhichwa runakunap iñiynin   Chaninchakuy 	 ¿Yuyay amachaq qillqasqata chanintachu ñawincharirqanki?,  ¿chay yachaqasqaykita ima runa masiykimanpas  riqsichirqankichu?"
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Kay t’aqapi ñawinchanakunata allintachu hap’iqarqanki?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Qhichwa iñiyninchikqa allin kawsaymi  qillqasqata,  ¿sut’ichasqatachu ñawincharqanki?"
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,¿Qillqap sunqunta qillqana mayt’uykipichu qillqarirqanki?
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Simi pirwa Apachita: Apukunaman haywarikunapaq achkha rumikuna huñusqa.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Apu: Allin qhawarisqa urqukuna, munayniyuq urqu."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Ayni: Yanaparinakuspa ruraykuna  Chaquy: Imapas thiñirquy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Chhalay: Qhatukunapi imaymana kawsaykuna qunakuy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Iñiy: Allin kawsanapaq imapipas yuyaywan hap’ipakuy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Kay pacha: Tukuy imaynachus sapankanchik tiyakusqanchik allpa.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"K’intukuy: Kuka mama akllarikuy Apukunaman phukurinanchikpaq,  hinallataq haywarikunanchikpaq."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Kay pachapi tukuy ima kawsaqkuna.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Ukhu pacha: Pachap ukhunpi kawsaykunap tiyanan.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Wak’a: Munayniyuq rumikuna, runakunap iñinanpaq."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Yaya: Imaymana kamaq, hanaq pachapi tarikunman."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Simi taqi Anti:  ‘Andes’.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Atuli:  saramanta upyanapaq qunchu unu.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Ch’uwiy:  Imatapas mana qhillichakunanpaq, mana  p’akikunanpaq k’uyuy."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Chhalla:  Sarap ch’akisqa yurankuna.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Chili:  Mikhunaman sumaqyachina yapaykuna.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Hallmay:  Wiñaq yurakunaman allpa churay  Hasut’i:  Mana kamachikuy hunt’aqpaq ima muchuchiytapas  quy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Manchachi:  Chakrapi phalaq uywakunata manchachiq saywa.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Misk’i ruru:  ‘fruta’.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Phalaq uywa:  Raprawan hanaqpi phawaykachaq uywa.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Pusul:  upyanapaq sara unumanta rurasqa.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Qullqichay:  Achkha qullqiyuq kay.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Qulluy:  Chayqa musquypi imapas mana hunt’akunanpaq.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Rumu:  ‘yuca’ Sikñiy:  ‘dejar caer paja’.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,T’aqwiriy:  Musuqmanta yachaykuna maskhariy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,T’ikray:  Allpa t’ikrachiy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,T’iqway:  Qarankuna apaqay.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,"Tipiy:  Imapas mururquy, raphintapas, ichapas ch’allpanta  ima."
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Urichiy:  Chakrap mikhunankuna qusqan.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Wilancha:  Uywata sipispa Apukunaman quy.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Willana t’iktu:  ‘infografía’.
4 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 4° Secundaria - Quechua Collao,Yachay t’aqwiriy:  ‘investigar’.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Kaqninkuna Papa hasp’iy   Taqa Llaqtanchikpi Papa Hasp’iymanta  Tiqsi muyuntinpi imaymana niraq rikch’akuq papa  llamk’aymanta  Ch’uñu ruray   Taqa Kamachikuq qillqata riqsiriy  Asia suyupi papa wak mikhunaman kutichiymanta  Larqha pichay   Taqa Yanapanakuspa llamk’ay   Chakra llamk’ay qispichiy   Khuchi uyway   Taqa Khuchi uywaymanta siq’ita ñawinchay  Asia suyupi khuchi uywaymanta    Quriwan qullqiwan kawsaykuna ruray   Taqa Quri takaqkunap rimariynin  Egipto llaqtapi munay ruraykuna  Papa tarpuy   Taqa Perú suyupi papa ruray  Tukuy runapaq kay mikhuyqa kanan  Wañuqkuna yuyariy   Taqa Wañuqkuna yuyariypi takiyta riqsisunchik  Wañuqkuna yuyariypi takiyta riqsisunchik.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Quyllurkunawan kawsay   Taqa T’aqa t’aqapi quyllur qhawaymanta willakuykunata  ñawinchaykunki  Chakra llamk’aypi quyllurkunap yanapaynin                                     PAPA      RURANA  T’iktuta allinta qhawapayaspa tapukuykunata qillqana  mayt’uykipi qillqay.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,¿Imaynatataq ayllukipi papa huqarinapaq huñukunku?
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Yacharqankichu:  Papa llamk’aq runakunaqa papakunap yurantam allinta  qhawarinku, mamark’u puqusqaña warkukamun chayqa,  ñam papata hurqunaña kanman."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chayrayku allinta pachata  qhawarispa paykunaqa papata llamk’anku, chaymantapas  mutqhukusqankuta yuyaychanku allinchus icha manachus,  chaymanhina chakrata ruranku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"HASP’IY Paqarimusqa  Papa hasp’iyqa  ayninakuywanmi allinta llamk’akurqan,   yanapanakuspa imaymana rikch’ayniyuq papata urichirqanku,  ichaqa  kunan pachakuna manañam yanapanakuy kapuchkanchu,  imaraykuchus qhipa wiñayqa qullqillataña qhawanchik,  papa  llamk’asqankupas pisi qullqilla chanin; Chaykunata yachaspa  runamasinchikkunaman willakunki, chay huñu llamk’aykuna mana  chinkananpaq."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Huk qillqa ñawinchana  Yachay aypana:  Ñawpa papa hasp’iypi yachaykunamanta willakuyta  ñawinchanki, hinaspa kunan pacha ayllukuna papata  pisillata urichisqankumanta hamut’anki."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Ñawpa papa hasp’iypi yachaykunamanta  willakuyta ñawinchay.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Amaraq qillqasqata ñawinchachkaspa, t’iktuta qhawaykuspa kay  tapukuykunata kutichiy."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Ima niwanchikmi t’iktu qhawasqanchikpi?
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Allinta yuyarispa ñawinchaykusun, hinaspataq kamachisqamanhina ima  nisqantapas ruray:  ."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Chanin yuyaykuna tarisqanchikta qillqana mayt’unchikpi qillqaykusun.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Musuq simikuna tarisqanchikta yachachiqninchik yanapaywan  sut’inchasun.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"¿Ima nichkanmanmi qillqa?, mana riqsisqa rimaykunata ch’ikuykusun."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Kunan papa llamk’aq ayllukunaqa  musuq yachaykunata, ruraykunata  qhawarispallam rurachkanku, wakin  ayllukunallam ñawpa yachaykunawanqa  chakrankuta llamk’achkanku;  chayraykum pisillata papata urichinku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Llaqtanchikpi Papa  Hasp’iymanta Perú suyukunapiqa, manam kasqantachu kawsanchik, llapan ayllukunap tukuy  yachayninkunam saphinmantapacha  riqsichikun."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Muhu papata  waqaychanapaqqa  tuqurumanta rurasqa  munay patara pata  puñunatahina rurana.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chaypitaq, muhu mana  chirinanpaq,  ichhuwan  mast´ana."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chaymantapas papa mana kuruyuq kananpaq, mana ismusqa  kananpaqpas yacharqanku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Papa hasp’iy qallarinapaqqa chakra llamk’aq taytaqa ñawpaqta  waka q’awawan ichhuwanpas chakrap kantunkunapim  q’usñichin, chay q’usñichiytaqa ayllu masinkuna papa hasp’iyta  yanapanankupaqmi ruranku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chay q’usñichisqa wichayman sayariptin, papa hasp’inapaq  achka yanapakuqkuna hamunanpaq  yachakun; ichaqa,  chay q’usñi kinray niraqman riptinqa, pisilla yanapakuqkuna  kananpaq  willakun."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Hinaspapas q’usñichiyqa kallanpunis:  chakrap urayninpi, chawpim niraqpi, iskay wachukunap   chawpinpi ima; hinaspapas chay q’usñitaqa  llamk’aqkunata  runachananpaq tukuy p’unchaw ch’isiyaq phukupayana."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"“[…] q’usñichikuyqa ch’isiyaqmi, manam chay q’usñichiyqa  chiriyananchu huk ratupas, mana chayqa papachari  ripukunman”, nispam huk tayta willakun."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Q’usñichip rawraynin  wañupuptinqa, mana allin p’unchaw kanantam willawanchik,  papa mamam huk chakrakunaman hamp’atuman tukupuspa    ripukunman, hina kaspaqa muchuy watapi tarikusunman,  chaypaqmi ninap rawraynintaqa allintapunim achka  q’awakunawan sansata rawrachina."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Q’usñichiy allinta rawrachkaptinqa, chayllamanmi llamk’achiqpa  yanan ayllunkunapas, lliw llaqta runakunapas imaymanakuna   saymakunapaq apaykusqa papa hasp’inankupaq chayamunku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chakra llamk’aq taytaqa ayllu masinkuna chayamuptin,  kukanwan llipt’awan chaskiykullantaq."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Papa hasp’iypi qullana akllanankupaq, chakrayuq taytaqa  ayllunkunatam tapukunanmi: ¿pim kanman?, ¿imanaptin pay  kanman?, hinaspa allin llamk’aqta yuyaysapata ima akllaykunku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,Tayta qullana akllasqaqa llapan llamk’aqkunatam chakrap  chawpinman kancha rurananpaq mink’akun.
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Rawk’anantinkama  runakunaqa papa hasp’iyta qallarinku, hinaspa aqhanta ruraspa  huk phinaman churanku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Ña chakramanta papata hasp’irquspa, rawk’anawan hatun  pampata  saruykuspa Apukunaman samaykunankupaq ruranku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Kay ñawpaq papa hasp’iymanta pampata pampachanku,  chaypim qharikunapas warmikunapas qhari warmi  irqikunawanpas llamk’anku, mana pipas qhawapayanakuspam   kanmanchu."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Qhipaman qullanaqa llapan runakunata muyuriqnintin kanchapi  tiyanankupaq kamachin, hinaspa kukata lliw yanapaqkunaman  akulliykunankupaq rakin."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Yachaq taytaqa chawpi pampamanmi  papa phukurikuy rurananpaq rin, lliw runakunam raymichakuy  ruray qallarinanpaq kananku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"[…] Chay rurayqa winuwanmi  ch’allasqa rurakun, hinaspa yachaq, tukuy imaymanata  rimapakuspa, ñawpaq ch’allasqa rurayta qallariykun."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Kayhinata rimarispa: “Apu Yana urqu, Apu Waywilla, Apu  Laramani, llapan Apukuna, Pacha Mama kay papa mamallata  apamuyki, kunanqa allintayá uywawankiku”, nispa."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chaymantaqa, warmi qhari llamk’aqkuna, yachaqmanta kukata  chaskiykuspa k’intusqata rurallankutaq, k’intukuyqa suqta  raphi kuka k’intu huqarikuymi, kukaqa mana phatmasqachu    kanan, qatillanpi intip lluqsimunanman qhawanan, sapa  llamk’aqkunam Apukunaman, Pacha Mamaman ima  mañakunanku, hinamantaqmi yachaqqa k’intukunata  Apukunapaq, Pacha Mamapaq, Mama Quchapaq ima  akllaykun, papa mamap kallpanta animanwan chakraman  phukurimunanpaq nin: “Apukuna, kay kuka k’intutayá  chaskiykuwayku”, nispa."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chaypim yachaqqa papap animanwan  rimaykunakunku, Pacha Mama sumaqta sach’akunata  yurakunata uywananpaq, amapuni unqunanpaq, hinallataq  millay purikuqwanpas tupanapaq, hinallataq hatun achka papa  hasp’isqa kananpaq."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Mañakuyta tukuspañataqmi lliw yanapakuqkunata paña  kinrayninmanta papa hasp’iyta qallarinankupaq nin, chaytaqa  kallpawan allananku, manam papaqa allpa ukhupiqa  qhipanmanchu, hinaspam qullanaqa warmikunata yuyaykachin:  “Allinta sipascha hasp’irqapuwaychik, mana allinta hasp’inkichik  chayqa, wanllasqaykichikmi, chaymantataq aysarqusqaykichik,  pikunachá mana uyarichkankuchu”, nispa."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Qharikunatataqmi kayhinata  kamachin: “Ichaqa mana  allinta papata hasp’inkichik chayqa,  warmikunaman   aysanasunkichikpaq mink’arqukusaqmi, ¿mayqanchá  q’asuchikunqa?”."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"“¿Imataq q’asukuyri?”, nispa p’asña  waynakunata tapukunku."
5 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 5° Secundaria - Quechua Collao,"Chaymanmi qullana kutichin:  “Imachus papata allpa ukhupi qullana tarirqunqa chayqa,  warmipas qharipas wanlla papawanmi wasankupi  p’anachikunqaku, chaymantapas chakinmantam papa ukhupi  aysachikunqa”, nispa."
