document,sentence
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kunan huk musuq simitawan riqsiykunki.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Qawasqayki chirusqa imamantataq  rimachkanman?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Qawasqaykimanhina, ¿ima rikchaq  qillqasqataq  kanman?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Hamuq kunaykunata rurastin  ñawinchayta qallaykuy.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Ñawpaqta ñawillawan, simita ama  kuyuchispalla ñawinchay."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kay rikchaq qillqasqaqa  wichina sutiyuq qillqasqapa  ukunpim tarikun.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Chirusqakunawan qillqasqata  taqruspam sumaq qawakuqta  imamantapas willakun.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ñawinchasqaykimanhina  tapukuykuna umaykiman  chayamuptinqa qillqasqapa  waqtachanpi qillqawaqmi.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mana riqsisqayki simikunata tarispaqa siqiykuy hinaspa  niyninmanta tapukunki.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",watapim Chuki Yapu hatun  suyupi Carlos Meza sutiyuq Qullana  sapicharqachirqan.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chaymantañataqmi Evo Morales, Chuki Yapu Qullanan kachkaspa  kuski  killapi rayminankupaq kamachikurqan."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Anti suyukunapi MUSUQ WATA  RAYMIY Yatirikunapa,  haywakuqkunapa nisqanmanhinaqa intipa rupayninwansi, kanchanwansi  yapamanta kallpanchik  musuqyan."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Haywakuywansi imapiñapas allin lluqsinapaq  kallpachakunchik.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chuki Yapupi  (“Wuliwya”), Chili,  Piru, Ikwatur."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Iwrupapipas Chuki  Yapu runakunaqa  rayminkutaqmi.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Tiyawanakupim (Chuki Yapupi) watan watan  hatun raymita ruranku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Lliw runam  llaqtankupi kaq  urqukunaman tutay tutay rinku hinaspam chaypi achikyaspanku inti lluqsimunanta.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Musuq wata raymiqkunam intipa rupaynin chaskinankupaq kallpayuq  urqukunaman.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Maypitaq watan watan hatun raymita ruranku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Anti suyukunapi  musuq wata  rayimy Ima ruraywantaq tupan.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Qawasqayki siqisqatahina qillqana maytuykipi siqispayki tapukuykunata  kutichiy.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Imanasqataq qillqasqapi kaynata nin: “...intipa rupayninwansi,  kanchanwansi yapamanta kallpanchik musuqyan.” ."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","¿Llakisqachu, piñakusqachu, kusikusqachu icha kuyakuq sunquyuqchu  qillqaq runa qillqarqan?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Pipaqtaq qillqaq runa qillqasqata qillqanman?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Llaqtaykipi musuq wata chaskisqankumanta ima niwaqtaq?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Ristiyanukunapa musuq wata raymisqankuwan anti runakuna musuq  wata raymisqankuwan mayqintaq Mama Pachata kuyapayanman?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Qillqasqapa sutinmanhina ¿imamantaraq qillqasqa rimachkanman?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Qillqasqata qawapayay hinaspa tapukuykunta qispichiy.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kallpawan rimastin ñawinchasqaykita hamutay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Qillqasqa ñawinchasqaykita ñawpa qillqasqawan tupachistin ñawinchay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Imayna ñawinchasqaykimanta hamutay hinaspa qillqana maytuykipi  musyakusqaykita qillqay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kukama kukamirya ayllupa  mikuynin hinaspa tarpusqan Kastilla simimanta allichaq: Lasaru Puma Wallqa Kaywalla.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Tukuy tutam Mapuchi runakuna pacha achikyananta suyanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kaytam “We tripantu” nispa  sutichanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Manaraq inti siqaykuchkaptinmi lliw runakunapa  qayllanpi “Yeyipun” nisqankuta ruranku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kaypaqmi tawa hatun  machukunapa ayllunkunata qayanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Machi sutiyuq runam  qayakun, mana machi qayakuptinqa ayllupa qullananmi qayan."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Hinallataqmi mikuyta mallichinakunku (piñun, muylikin,  supapilla sutiyuqkuna)."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Hinallataqmi, Rapanuy sutiyuq ayllupas “ahu Muway”  (wakahina) nisqanpi ñawpa ayllunkuta yuyarispa qayanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kaytam Ayinha Uru mana chayqa Kuru nispa sutichanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kay  rurasqankuqa yapamanta chakra tarpuy qallaykuytam kicharin.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ayllukunapa kuraqninkunatawan kastankunatam yuyarinku  hinallataqmi llaqtapa ayllunkunata “Ayinha Uru – Kuru”  (Kuraqkunapa kawsaq  uyan) kasqanpi rayminku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Ñawpa ayllukunaqa Intipa puriynin, tiqsi muyupa puriynin  riqsiypiqa allintam kallpachakurqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Ima punchaw chiri  pacha qallaykunanta, puquy pacha qallaykunanta, usya pacha  qallaykunanta ima yachaytaqa maskarqankum."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Kay yachaywanmi paykuna haykapi tarpuy qallaykunanta,  haykapi kawsay huqariy qallaykunanta allinta yacharqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kay llaqtakunapipas musuq wataqa  punchaw kuski killapim  qallaykuq.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kay punchawmi tuta unay unayta purin.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Rapanaykunamantachu icha qichwa llaqtamantachu qillqasqapi  rimachkan?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Hayka unaytaq Mapuchi runakuna pacha achikyananta suyanku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ñawinchasqaykimanhina ñawpa ayllukuna imakunatataq riqsirqanku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Qawasqayki siqisqatahina qillqana maytuykipi ruraspayki qillqasqapi kuraq  rimaykunata tarispayki qillqay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Imapaqtaq tiqsi muyu purisqanta mapuchikuna  riqsiypi  kallpachakurqanku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Imaraykutaq ñawpa ayllunkuta musuq wata raymiypi qayanku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Ñawinchasqayki qillqasqa imallapipas kawsayniykipi  yanapasunkimanchu?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","¿May hatun suyukunapitaq, Awya Yala hatun suyu ukupi mapuchi  ayllukuna yachanku, tiyanku?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Imaynataq kay ruranapi llamkaywan tarikurqanki.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Yachayniykipi wiñanaykipaq ima yachaykunapiraqtaq aswan  llamkanayki kanman.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Simi qullqa:  Awya yala.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mes de junio      WILLKA WISAWAN     WILLKA WISAWAN                                                                                                  RIMANAKUSQANKUQA RIMANAKUSQANKUQA  RURANA Chirusqata qawaspayki qillqana maytuykipi  tapukuykunata kutichiy: .
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Llaqtaykipi ima sutikunawantaq apukunaman haywakuqkunata  riqsinku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Imaraykuraq kurakuna altu misayuqkunata llumpayta  chiqnikurqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Imapitaq tusuqkunawan altu misayuqkuna rikchakunku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Imanasqataq tusuqkuna urqukunapi llumpayta hapinakunku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kayta yacharqankichu: Sara qaway yachayqa allin kallpayuq runapaqmi.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Mayqin  apuwanpas yanapachikunam, mana chayqa qawayta manam  atiwaqchu."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kallpayuq kaptiykiqa kikin apum akllasunki mana  chayqa millay kallpa sutinpim llutanta qawaqtukuwaq.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","APUKUNA APUKUNA ALLIN SAPICHASQAM ALLIN SAPICHASQAM Paqarimusqa: Ñawpa llaqtanchikkunapa kawsayninpiqa intiwan, pachawan,  yakuwan, sachawan, wayrawan, wakriwan rimay yachaq  runakunaqa achkam karqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Paykunatam wisawan, altu  misayuqwan riqsirqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Ispaña suyumanta   hamuq kurakunam  wisakunata saqra, awqa, satanas, supay nispa anchata  chiqnikuspanku tukuyta munarqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Chaymanta pacham  wisakunaqa pakakuspallaña yachasqankuta ruraqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kay qipa  watakunaqa yapamantam kallpawan sayarichkanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Altu misayuq runakunaqa ancha yachayniyuq runakunam  karqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Inka Yupanki sutiyuq qaripas Altu Misam karqan.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Paysi wakakunawan, rumikunawan, supaykunawan (allin kallpa)  rimaq."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chaysi, ñawpa unay watakunapi rurakusqantapas manaraq  rurakusqantapas riqsiqkuña."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ispaña kurakuna allpanchikman  chayarqamuspankum altu Misayuqkunapa rurasqankuta qawaspanku  yaqalla lukuyarqankupas; kayraykum imaymana sutikunawan  suticharqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chayllachu, llapa ima rurasqankuta yachayninkuta  chinkachiyta munaspankum imaymana millaykunata rurarqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kunanñataq qillqana maytuykipi tapukuykunata kutichiy.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Ñawinchasqaykimanhina, ¿imamantaq  hamuq qillqasqa rimachkanman?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Chirusqa qawasqaykimanhina ima  rikchaq qillqasqatataq ñawinchanki?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","¿Qillqaq runa allintachuch altu  misayuqkunata, layqakunata riqsinman?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Imaraykutaq qillqasqapi chirusqakuna  mana kanmanchu?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mana riqsisqayki simikunata taristin ñawinchay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ñawinchasqaykimanhina qillqaqpa nisqanmanta tapukustin ñawinchay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Altu   misayuq Rurasqanku Pikunataq  chiqniq Imataq  munarqanku Ispaña  kurakuna Pipapas ñawpa  pachapi qipa  pachapi imayna  kananta  yacharqankum.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Intiman,  pachaman,  killaman,  wayraman,  yakuman  haywakurqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Imawan Wisakuna  layqakuna  puchukayta.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",•	 Wasin wasin masqarqanku •	 Kukawan.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Saqra,  supay, layqa,  satanas nispa  suticharqanku •	 Mulluwan."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",•	 Kurapa taytachanman  sunqunta tikrachirqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kayna •	 Wakankunata  santukunapa sutinipi  raymirqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Aswanmi Manam  puchukayta  atirqankuchu •	 Ayllunkumanta  rakirqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mayqin hamuq rimaytaq qillqasqapa  nisqanwan mana tupanchu.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Chayta  tariy hinaspa imaynanpi mana  Llikachasqa yachay  tupasqanmanta qillqay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kay rikchaq qillqasqaqa  •	 Altu misayuqkunaqa pipas ñawpa  qimina sutiyuq qillqasqapa  pachapi qipa pachapi imayna  ukunpim tarikun.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","•	 Intiman, pachaman, killaman,  ima yachaytapas kaqninkunata  rakispa ñawinchaqkunaman  riqsichin."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","•	 Saqra, supay, layqa, satanas nispan kusikuywan suticharqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Imamantataq  Altu   misayuq llikachasqa qillqasqa  rimachkan?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Yachay  Rurasqanku riqsichisqanta  kikiykipa simiykiwan  willakusqanta qillqay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Intiman, pachaman,  killaman,  wayraman, yakuman  haywakurqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Pipapas ñawpa  pachapi qipa  pachapi imayna  kananta  yacharqankum.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Imawan     Kayarkum         Saqra,  supay, layqa,  satanas nispa  suticharqanku •	Uywakunawan."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Pikunataq altu misayuqkunata yawarchakunankukama asutirqanku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","¿Yachaqchu, Willaq Umuchu, kurachu icha layqachu alta misayuq karqan?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Waqta tawa kuchuchapi kaq simikunamanta hukninta  qipa akllaspa, qillqana maytuykipi, hamuq rimaykunata  kunan tukuyta tukupay."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",chinkachiyta a.	 Pipaspas _____ pachapi ____ pachapi imayna  kallpachachiyta kananta yacharqankum.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Intiman h. ____, pachaman, ____, wayraman, yakuman _____."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Mayqin rimaykunataq kurakunapa hinaspa altu misayuqkunapa  munasqanwan tupan?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kurapa munaynintawan Altu misayuqpa  munasqanta rakispa qillqay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",•	 Kurapa taytachanman sunqunta tikrachirqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",•	 Yupin pichayta munachkaptinkupas aswanmi kallpachakurqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Llikachasqa yachay rimasqanta chintichiqhina llapa nisqanta qillqay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Ispaña runakuna altu misayuqkunata mana qipachaspanku, mana  wañuchispanku, mana manchachispanku qawaptinkuqa imaynataq  llaqtanchikpa iñiynin kanman karqan?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Qillqasqa sutinmanhina, ¿imamantaraq qillqasqa rimachkanman?"
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Imata munaspataq qillqaq runa qillqasqata qillqanman karqan?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",¿Lliw llaqtakunachu Qichwa runakunahina imapipas iñinmanku?
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mana riqsisqayki simikunata tarispayki llusiykuypas siqiykuypas hinaspa  niyninta kikin qillqasqapi tariy manachayqa tapukuy.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ñawinchasqayki haypasqaykipas mana haspasqaykipas musyakunaykipaq  ñawinchasqaykimanta samaykuy.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Ñawpa qillqasqawan tupachistin kay qillqasqata ñawinchay.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mapuchi ayllupa iñisqan Kastilla simimanta qillqasqa tikraq: Lasaru Puma Wallqa Kaywalla Mapuchikunapaqqa manam anti llaqtakunapahinachu wakankunapas   illankunapas karqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Mana wakayuq kachkaspankupas killamanqa,  intimanqa haywakurqankum."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Intiman killaman haywakuytaqa  inkakunamantam yacharqurqanku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kaypaqmi  achka achka winuta ruraspanku pampapi puñunankukama tusustin  takistin upyaqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Tinyapa waqasqanwanmi warmi qari makinkumanta  hapinakuspanku takistin tusuqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Tinya waqasqanmanhinam  wichiykurqankuraq  hatarirqankuraq.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Raymipiqa lliw warmikunam sumaq  sumaq pacha rurasqankuta hurqumuspanku churakuqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Hinaspapas  imaymanakunawanmi sumaq sumaqta achalakurquqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Imaymana  ichimakunawan, llimpikunawanmi sumaq sumaqta uyankuta llusikurquqku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Killa inti raymisqanku punchawkunaqa manam imapas hukuqkuchu.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Hawkam takikuqku, tusuqku, upyaqku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Mapuchi  umukunaqa, altu  misayuqkunaqa raymi  huñumanta rakikuspam   karuniqman rispam  apukunawan  rimanakuyta  qallaykuqku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Kayna  rimachkaspas  qipinmanta ñawchi  umayuq kaspita  hurquspam, runakuna  qawachkaptin  iskay kimsa kutita  qallunta uchkuq hinallataqmi lanintapas kaspichawan uchkukuqku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Yawar  hurqukusqanwanñataqmi apukunaman munachispa kallpawan pukuqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mapuchikunaqa winuta upyastinmi waqastinmi wañuqninkunatapas  pampaqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Aya illaspan mikunanpaqmi pachakunanpaqmi mikuyninwan  pachanwan kuskata pampaqku chaymantapas apunkunamanmi  ayata  qunakuqku.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Mapuchikunaqa Pilliwanmi apunkuta sutichaqku.
